величества, 1, 8.876896E-4%
общества, 1, 8.876896E-4%
товарищества, 1, 8.876896E-4%
жилтоварищества, 2, 0.0017753792%
преимущества, 1, 8.876896E-4%
ходатайства, 2, 0.0017753792%
убийства, 4, 0.0035507584%
беспокойства, 2, 0.0017753792%
устройства, 1, 8.876896E-4%
знакомства, 1, 8.876896E-4%
пространства, 1, 8.876896E-4%
блаженства, 1, 8.876896E-4%
достоинства, 1, 8.876896E-4%
лекарства, 1, 8.876896E-4%
детства, 1, 8.876896E-4%
любопытства, 6, 0.005326137%
доказательства, 2, 0.0017753792%
подстрекательства, 1, 8.876896E-4%
жительства, 1, 8.876896E-4%
яства, 2, 0.0017753792%
почва, 1, 8.876896E-4%
обрыва, 3, 0.0026630685%
коровьва, 1, 8.876896E-4%
ага, 10, 0.0088768955%
аншлага, 1, 8.876896E-4%
мага, 14, 0.012427653%
бумага, 4, 0.0035507584%
донага, 1, 8.876896E-4%
шпага, 3, 0.0026630685%
шага, 1, 8.876896E-4%
бега, 1, 8.876896E-4%
снега, 1, 8.876896E-4%
берега, 1, 8.876896E-4%
мозга, 1, 8.876896E-4%
выжига, 1, 8.876896E-4%
книга, 4, 0.0035507584%
брига, 2, 0.0017753792%
долга, 1, 8.876896E-4%
банга, 9, 0.007989206%
фланга, 1, 8.876896E-4%
браунинга, 1, 8.876896E-4%
пинг-понга, 1, 8.876896E-4%
бога, 12, 0.010652274%
тревога, 6, 0.005326137%
нога, 5, 0.0044384478%
сапога, 1, 8.876896E-4%
дорога, 7, 0.0062138266%
судорога, 3, 0.0026630685%
строга, 1, 8.876896E-4%
четверга, 1, 8.876896E-4%
морга, 2, 0.0017753792%
восторга, 2, 0.0017753792%
драматурга, 2, 0.0017753792%
радуга, 2, 0.0017753792%
луга, 2, 0.0017753792%
слуга, 6, 0.005326137%
услуга, 1, 8.876896E-4%
испуга, 1, 8.876896E-4%
друга, 13, 0.011539963%
подруга, 2, 0.0017753792%
супруга, 15, 0.013315343%
сквалыга, 1, 8.876896E-4%
утюга, 1, 8.876896E-4%
вьюга, 1, 8.876896E-4%
бродяга, 2, 0.0017753792%
философ-бродяга, 1, 8.876896E-4%
да, 301, 0.26719454%
м-да, 1, 8.876896E-4%
доклада, 3, 0.0026630685%
помада, 1, 8.876896E-4%
громада, 1, 8.876896E-4%
запада, 2, 0.0017753792%
рада, 5, 0.0044384478%
града, 1, 8.876896E-4%
винограда, 1, 8.876896E-4%
эстрада, 1, 8.876896E-4%
балюстрада, 1, 8.876896E-4%
сада, 25, 0.022192238%
досада, 1, 8.876896E-4%
правда, 22, 0.01952917%
всегда, 31, 0.027518377%
навсегда, 12, 0.010652274%
когда, 172, 0.15268259%
некогда, 7, 0.0062138266%
никогда, 53, 0.047047544%
иногда, 13, 0.011539963%
тогда, 111, 0.09853353%
еда, 1, 8.876896E-4%
беда, 7, 0.0062138266%
обеда, 2, 0.0017753792%
следа, 5, 0.0044384478%
вреда, 2, 0.0017753792%
соседа, 2, 0.0017753792%
гражда, 1, 8.876896E-4%
надежда, 5, 0.0044384478%
одежда, 2, 0.0017753792%
приезда, 1, 8.876896E-4%
поезда, 3, 0.0026630685%
проезда, 1, 8.876896E-4%
подъезда, 10, 0.0088768955%
съезда, 2, 0.0017753792%
отъезда, 1, 8.876896E-4%
ида, 2, 0.0017753792%
обида, 1, 8.876896E-4%
вида, 2, 0.0017753792%
гнида, 1, 8.876896E-4%
антонида, 1, 8.876896E-4%
эн-сарида, 1, 8.876896E-4%
фрида, 14, 0.012427653%
гарун-аль-рашида, 1, 8.876896E-4%
банда, 1, 8.876896E-4%
воланда, 45, 0.039946027%
команда, 4, 0.0035507584%
веранда, 1, 8.876896E-4%
секунда, 1, 8.876896E-4%
вода, 17, 0.015090722%
повода, 1, 8.876896E-4%
провода, 2, 0.0017753792%
счетовода, 1, 8.876896E-4%
года, 13, 0.011539963%
полгода, 1, 8.876896E-4%
погода, 1, 8.876896E-4%
выгода, 1, 8.876896E-4%
колода, 3, 0.0026630685%
холода, 2, 0.0017753792%
господа, 1, 8.876896E-4%
рода, 2, 0.0017753792%
народа, 3, 0.0026630685%
ирода, 5, 0.0044384478%
борода, 1, 8.876896E-4%
сковорода, 1, 8.876896E-4%
города, 32, 0.028406067%
порода, 1, 8.876896E-4%
хода, 4, 0.0035507584%
входа, 2, 0.0017753792%
прихода, 1, 8.876896E-4%
похода, 1, 8.876896E-4%
ухода, 1, 8.876896E-4%
выхода, 6, 0.005326137%
морда, 1, 8.876896E-4%
иуда, 27, 0.023967616%
куда, 46, 0.04083372%
некуда, 3, 0.0026630685%
никуда, 18, 0.015978413%
покуда, 2, 0.0017753792%
откуда, 37, 0.03284451%
груда, 3, 0.0026630685%
пруда, 1, 8.876896E-4%
суда, 1, 8.876896E-4%
посуда, 2, 0.0017753792%
туда, 29, 0.025742996%
оттуда, 12, 0.010652274%
чуда, 1, 8.876896E-4%
стыда, 1, 8.876896E-4%
арчибальда, 6, 0.005326137%
сюда, 19, 0.016866101%
отсюда, 11, 0.009764585%
взгляда, 1, 8.876896E-4%
ряда, 4, 0.0035507584%
багажа, 1, 8.876896E-4%
стража, 3, 0.0026630685%
сажа, 1, 8.876896E-4%
этажа, 9, 0.007989206%
бельэтажа, 1, 8.876896E-4%
лежа, 1, 8.876896E-4%
жижа, 1, 8.876896E-4%
тревожа, 1, 8.876896E-4%
кожа, 6, 0.005326137%
ложа, 2, 0.0017753792%
ножа, 4, 0.0035507584%
госпожа, 4, 0.0035507584%
рожа, 4, 0.0035507584%
дрожа, 2, 0.0017753792%
сторожа, 1, 8.876896E-4%
держа, 9, 0.007989206%
жоржа, 1, 8.876896E-4%
лужа, 4, 0.0035507584%
мужа, 6, 0.005326137%
трельяжа, 3, 0.0026630685%
за, 468, 0.41543868%
из-за, 47, 0.041721407%
рассказа, 2, 0.0017753792%
глаза, 169, 0.15001953%
раза, 4, 0.0035507584%
полонеза, 1, 8.876896E-4%
маркиза, 1, 8.876896E-4%
низа, 18, 0.015978413%
сюрприза, 1, 8.876896E-4%
брынза, 1, 8.876896E-4%
берлиоза, 52, 0.046159852%
лоза, 1, 8.876896E-4%
гипноза, 3, 0.0026630685%
гроза, 15, 0.013315343%
угроза, 1, 8.876896E-4%
метаморфоза, 1, 8.876896E-4%
пауза, 1, 8.876896E-4%
фаммуза, 1, 8.876896E-4%
профсоюза, 1, 8.876896E-4%
ка, 1, 8.876896E-4%
пропустите-ка, 1, 8.876896E-4%
дайте-ка, 1, 8.876896E-4%
сядьте-ка, 1, 8.876896E-4%
позвольте-ка, 1, 8.876896E-4%
дай-ка, 2, 0.0017753792%
ну-ка, 2, 0.0017753792%
собака, 4, 0.0035507584%
жака, 3, 0.0026630685%
пиджака, 5, 0.0044384478%
облака, 2, 0.0017753792%
рака, 4, 0.0035507584%
мрака, 1, 8.876896E-4%
завтрака, 2, 0.0017753792%
дурака, 5, 0.0044384478%
фрака, 2, 0.0017753792%
ошибка, 7, 0.0062138266%
коробка, 2, 0.0017753792%
губка, 2, 0.0017753792%
трубка, 10, 0.0088768955%
улыбка, 3, 0.0026630685%
лавка, 1, 8.876896E-4%
прилавка, 5, 0.0044384478%
вставка, 1, 8.876896E-4%
путевка, 1, 8.876896E-4%
дешевка, 1, 8.876896E-4%
завивка, 1, 8.876896E-4%
пуговка, 2, 0.0017753792%
подковка, 1, 8.876896E-4%
головка, 1, 8.876896E-4%
обстановка, 2, 0.0017753792%
постановка, 1, 8.876896E-4%
толстовка, 1, 8.876896E-4%
слегка, 1, 8.876896E-4%
складка, 3, 0.0026630685%
лампадка, 1, 8.876896E-4%
площадка, 3, 0.0026630685%
изредка, 10, 0.0088768955%
скидка, 1, 8.876896E-4%
водка, 3, 0.0026630685%
подбородка, 1, 8.876896E-4%
будка, 1, 8.876896E-4%
желудка, 1, 8.876896E-4%
рассудка, 1, 8.876896E-4%
века, 1, 8.876896E-4%
человека, 67, 0.0594752%
дека, 1, 8.876896E-4%
издалека, 6, 0.005326137%
река, 8, 0.0071015167%
библиотека, 1, 8.876896E-4%
щека, 2, 0.0017753792%
бумажка, 1, 8.876896E-4%
фуражка, 1, 8.876896E-4%
рычажка, 1, 8.876896E-4%
денежка, 1, 8.876896E-4%
книжка, 2, 0.0017753792%
ножка, 1, 8.876896E-4%
дорожка, 1, 8.876896E-4%
кружка, 3, 0.0026630685%
близка, 2, 0.0017753792%
грузовика, 3, 0.0026630685%
экономиста-плановика, 1, 8.876896E-4%
садика, 1, 8.876896E-4%
дождика, 1, 8.876896E-4%
облика, 1, 8.876896E-4%
публика, 20, 0.017753791%
велика, 2, 0.0017753792%
столика, 2, 0.0017753792%
домика, 5, 0.0044384478%
паника, 1, 8.876896E-4%
любовника, 1, 8.876896E-4%
виновника, 1, 8.876896E-4%
всадника, 3, 0.0026630685%
собеседника, 5, 0.0044384478%
праздника, 3, 0.0026630685%
огородника, 2, 0.0017753792%
бумажника, 3, 0.0026630685%
чернокнижника, 1, 8.876896E-4%
клиника, 1, 8.876896E-4%
разбойника, 3, 0.0026630685%
покойника, 7, 0.0062138266%
путешественника, 1, 8.876896E-4%
первосвященника, 7, 0.0062138266%
подоконника, 4, 0.0035507584%
племянника, 6, 0.005326137%
преступника, 3, 0.0026630685%
воротника, 1, 8.876896E-4%
спутника, 2, 0.0017753792%
памятника, 1, 8.876896E-4%
техника, 1, 8.876896E-4%
орешника, 1, 8.876896E-4%
начальника, 2, 0.0017753792%
понедельника, 1, 8.876896E-4%
мельника, 1, 8.876896E-4%
светильника, 2, 0.0017753792%
старика, 2, 0.0017753792%
коврика, 1, 8.876896E-4%
истерика, 1, 8.876896E-4%
крика, 2, 0.0017753792%
дворика, 1, 8.876896E-4%
критика, 5, 0.0044384478%
зонтика, 1, 8.876896E-4%
мистика, 2, 0.0017753792%
мостика, 1, 8.876896E-4%
шкафика, 1, 8.876896E-4%
рябчика, 1, 8.876896E-4%
вампира-наводчика, 1, 8.876896E-4%
переводчика, 4, 0.0035507584%
рассказчика, 1, 8.876896E-4%
диванчика, 1, 8.876896E-4%
чемоданчика, 1, 8.876896E-4%
коридорчика, 1, 8.876896E-4%
буфетчика, 12, 0.010652274%
счетчика, 2, 0.0017753792%
мальчика, 2, 0.0017753792%
колокольчика, 1, 8.876896E-4%
застройщика, 8, 0.0071015167%
сборщика, 2, 0.0017753792%
ящика, 3, 0.0026630685%
шайка, 5, 0.0044384478%
тройка, 3, 0.0026630685%
негодяйка, 1, 8.876896E-4%
хозяйка, 5, 0.0044384478%
королева-хозяйка, 1, 8.876896E-4%
побелка, 2, 0.0017753792%
тарелка, 1, 8.876896E-4%
стрелка, 3, 0.0026630685%
шелка, 1, 8.876896E-4%
жилка, 1, 8.876896E-4%
шилка, 1, 8.876896E-4%
комсомолка, 1, 8.876896E-4%
толка, 1, 8.876896E-4%
потолка, 8, 0.0071015167%
прогулка, 2, 0.0017753792%
переулка, 5, 0.0044384478%
замка, 1, 8.876896E-4%
незнакомка, 1, 8.876896E-4%
поломка, 1, 8.876896E-4%
гражданка, 15, 0.013315343%
служанка, 3, 0.0026630685%
валерианка, 1, 8.876896E-4%
неаполитанка, 1, 8.876896E-4%
ребенка, 5, 0.0044384478%
остоженка, 1, 8.876896E-4%
козленка, 1, 8.876896E-4%
песенка, 1, 8.876896E-4%
котенка, 3, 0.0026630685%
блондинка, 2, 0.0017753792%
спинка, 1, 8.876896E-4%
ботинка, 1, 8.876896E-4%
морщинка, 1, 8.876896E-4%
звонка, 3, 0.0026630685%
гонка, 1, 8.876896E-4%
амазонка, 1, 8.876896E-4%
иконка, 4, 0.0035507584%
колонка, 2, 0.0017753792%
речонка, 1, 8.876896E-4%
ока, 1, 8.876896E-4%
бока, 3, 0.0026630685%
седока, 1, 8.876896E-4%
молока, 1, 8.876896E-4%
пока, 35, 0.031069133%
порока, 1, 8.876896E-4%
сорока, 2, 0.0017753792%
истока, 1, 8.876896E-4%
востока, 1, 8.876896E-4%
фока, 6, 0.005326137%
шапка, 3, 0.0026630685%
кепка, 2, 0.0017753792%
стопка, 1, 8.876896E-4%
шляпка, 1, 8.876896E-4%
марка, 6, 0.005326137%
кухарка, 1, 8.876896E-4%
проверка, 1, 8.876896E-4%
семерка, 1, 8.876896E-4%
ветерка, 1, 8.876896E-4%
квартирка, 6, 0.005326137%
фигурка, 1, 8.876896E-4%
краска, 3, 0.0026630685%
кисловодска, 1, 8.876896E-4%
занавеска, 2, 0.0017753792%
блеска, 2, 0.0017753792%
песка, 1, 8.876896E-4%
записка, 1, 8.876896E-4%
расписка, 1, 8.876896E-4%
войска, 3, 0.0026630685%
доска, 1, 8.876896E-4%
волоска, 1, 8.876896E-4%
полоска, 1, 8.876896E-4%
тоска, 7, 0.0062138266%
куска, 2, 0.0017753792%
закуска, 1, 8.876896E-4%
отпуска, 2, 0.0017753792%
угрозыска, 1, 8.876896E-4%
пляска, 1, 8.876896E-4%
рогатка, 1, 8.876896E-4%
остатка, 1, 8.876896E-4%
недостатка, 2, 0.0017753792%
брюнетка, 6, 0.005326137%
тетка, 3, 0.0026630685%
решетка, 4, 0.0035507584%
кушетка, 1, 8.876896E-4%
щетка, 3, 0.0026630685%
калитка, 4, 0.0035507584%
нитка, 1, 8.876896E-4%
молотка, 1, 8.876896E-4%
красотка, 1, 8.876896E-4%
перекрестка, 1, 8.876896E-4%
камеристка, 1, 8.876896E-4%
попытка, 1, 8.876896E-4%
малютка, 2, 0.0017753792%
десятка, 3, 0.0026630685%
звука, 2, 0.0017753792%
мардука, 1, 8.876896E-4%
жука, 1, 8.876896E-4%
лука, 2, 0.0017753792%
мука, 2, 0.0017753792%
рука, 11, 0.009764585%
стука, 2, 0.0017753792%
галстука, 1, 8.876896E-4%
штука, 7, 0.0062138266%
пиджачка, 1, 8.876896E-4%
пачка, 2, 0.0017753792%
человечка, 1, 8.876896E-4%
скамеечка, 1, 8.876896E-4%
печка, 1, 8.876896E-4%
окошечка, 1, 8.876896E-4%
очка, 1, 8.876896E-4%
бочка, 1, 8.876896E-4%
коробочка, 1, 8.876896E-4%
девочка, 1, 8.876896E-4%
подковочка, 2, 0.0017753792%
лодочка, 1, 8.876896E-4%
вазочка, 1, 8.876896E-4%
тарелочка, 1, 8.876896E-4%
милочка, 1, 8.876896E-4%
иголочка, 2, 0.0017753792%
дамочка, 4, 0.0035507584%
сумочка, 1, 8.876896E-4%
ночка, 1, 8.876896E-4%
гражданочка, 1, 8.876896E-4%
котеночка, 1, 8.876896E-4%
шапочка, 1, 8.876896E-4%
цепочка, 1, 8.876896E-4%
лампочка, 2, 0.0017753792%
парочка, 5, 0.0044384478%
сорочка, 1, 8.876896E-4%
точка, 4, 0.0035507584%
сеточка, 1, 8.876896E-4%
салфеточка, 1, 8.876896E-4%
калиточка, 1, 8.876896E-4%
ниточка, 1, 8.876896E-4%
молоточка, 1, 8.876896E-4%
карточка, 5, 0.0044384478%
ласточка, 1, 8.876896E-4%
ручка, 1, 8.876896E-4%
выручка, 1, 8.876896E-4%
фартучка, 1, 8.876896E-4%
привычка, 1, 8.876896E-4%
язычка, 1, 8.876896E-4%
особнячка, 1, 8.876896E-4%
горячка, 2, 0.0017753792%
рубашка, 2, 0.0017753792%
кармашка, 2, 0.0017753792%
сашка, 1, 8.876896E-4%
наташка, 1, 8.876896E-4%
усмешка, 2, 0.0017753792%
исподтишка, 1, 8.876896E-4%
мальчишка, 1, 8.876896E-4%
окошка, 2, 0.0017753792%
бабушка, 1, 8.876896E-4%
девушка, 4, 0.0035507584%
лягушка, 1, 8.876896E-4%
иванушка, 12, 0.010652274%
аннушка, 34, 0.030181443%
чума-аннушка, 1, 8.876896E-4%
старушка, 2, 0.0017753792%
петрушка, 2, 0.0017753792%
стеклышка, 1, 8.876896E-4%
горлышка, 1, 8.876896E-4%
крышка, 3, 0.0026630685%
кирюшка, 2, 0.0017753792%
музыка, 3, 0.0026630685%
радиомузыка, 1, 8.876896E-4%
языка, 1, 8.876896E-4%
балыка, 1, 8.876896E-4%
горемыка, 1, 8.876896E-4%
душенька, 5, 0.0044384478%
нянька, 2, 0.0017753792%
гадюка, 1, 8.876896E-4%
особняка, 6, 0.005326137%
толстяка, 6, 0.005326137%
ала, 8, 0.0071015167%
бала, 4, 0.0035507584%
погибала, 1, 8.876896E-4%
давала, 1, 8.876896E-4%
подавала, 1, 8.876896E-4%
продавала, 1, 8.876896E-4%
сдавала, 1, 8.876896E-4%
отдавала, 2, 0.0017753792%
вставала, 1, 8.876896E-4%
доставала, 1, 8.876896E-4%
подвала, 4, 0.0035507584%
надевала, 2, 0.0017753792%
плевала, 1, 8.876896E-4%
подозревала, 1, 8.876896E-4%
затанцевала, 1, 8.876896E-4%
бушевала, 2, 0.0017753792%
вызвала, 4, 0.0035507584%
успокаивала, 1, 8.876896E-4%
выбивала, 1, 8.876896E-4%
притягивала, 1, 8.876896E-4%
вытягивала, 1, 8.876896E-4%
проживала, 1, 8.876896E-4%
сдерживала, 1, 8.876896E-4%
закивала, 2, 0.0017753792%
подскакивала, 1, 8.876896E-4%
вскрикивала, 4, 0.0035507584%
постукивала, 1, 8.876896E-4%
заливала, 4, 0.0035507584%
пошаливала, 1, 8.876896E-4%
вливала, 1, 8.876896E-4%
останавливала, 1, 8.876896E-4%
подливала, 1, 8.876896E-4%
выливала, 1, 8.876896E-4%
допивала, 1, 8.876896E-4%
разговаривала, 1, 8.876896E-4%
уговаривала, 1, 8.876896E-4%
поворачивала, 2, 0.0017753792%
спрашивала, 3, 0.0026630685%
упрашивала, 1, 8.876896E-4%
потребовала, 1, 8.876896E-4%
попробовала, 1, 8.876896E-4%
чувствовала, 6, 0.005326137%
почувствовала, 2, 0.0017753792%
существовала, 1, 8.876896E-4%
подействовала, 1, 8.876896E-4%
следовала, 2, 0.0017753792%
проследовала, 2, 0.0017753792%
толковала, 1, 8.876896E-4%
рисковала, 1, 8.876896E-4%
целовала, 2, 0.0017753792%
поцеловала, 1, 8.876896E-4%
расцеловала, 1, 8.876896E-4%
приревновала, 1, 8.876896E-4%
дирижировала, 1, 8.876896E-4%
продефилировала, 1, 8.876896E-4%
советовала, 1, 8.876896E-4%
рвала, 1, 8.876896E-4%
оторвала, 1, 8.876896E-4%
обдувала, 1, 8.876896E-4%
побывала, 1, 8.876896E-4%
оказывала, 1, 8.876896E-4%
показывала, 1, 8.876896E-4%
рассказывала, 4, 0.0035507584%
вызывала, 2, 0.0017753792%
покалывала, 1, 8.876896E-4%
заламывала, 1, 8.876896E-4%
обманывала, 1, 8.876896E-4%
закрывала, 1, 8.876896E-4%
накрывала, 2, 0.0017753792%
покрывала, 1, 8.876896E-4%
открывала, 2, 0.0017753792%
выбрасывала, 1, 8.876896E-4%
записывала, 1, 8.876896E-4%
приплясывала, 1, 8.876896E-4%
охватывала, 1, 8.876896E-4%
перечитывала, 2, 0.0017753792%
предлагала, 1, 8.876896E-4%
пробегала, 1, 8.876896E-4%
брызгала, 1, 8.876896E-4%
зажигала, 3, 0.0026630685%
обжигала, 1, 8.876896E-4%
сжигала, 1, 8.876896E-4%
замигала, 1, 8.876896E-4%
лгала, 1, 8.876896E-4%
помогала, 1, 8.876896E-4%
трогала, 1, 8.876896E-4%
потрогала, 1, 8.876896E-4%
пугала, 1, 8.876896E-4%
испугала, 2, 0.0017753792%
прыгала, 3, 0.0026630685%
пропрыгала, 1, 8.876896E-4%
дала, 3, 0.0026630685%
задала, 2, 0.0017753792%
выпадала, 1, 8.876896E-4%
страдала, 2, 0.0017753792%
преграждала, 1, 8.876896E-4%
утверждала, 1, 8.876896E-4%
рассуждала, 1, 8.876896E-4%
ожидала, 2, 0.0017753792%
покидала, 1, 8.876896E-4%
подала, 1, 8.876896E-4%
отдала, 1, 8.876896E-4%
рыдала, 1, 8.876896E-4%
зарыдала, 1, 8.876896E-4%
взрыдала, 1, 8.876896E-4%
зажала, 1, 8.876896E-4%
нажала, 1, 8.876896E-4%
возражала, 1, 8.876896E-4%
поражала, 1, 8.876896E-4%
бежала, 1, 8.876896E-4%
вбежала, 3, 0.0026630685%
подбежала, 4, 0.0035507584%
перебежала, 1, 8.876896E-4%
прибежала, 1, 8.876896E-4%
побежала, 7, 0.0062138266%
пробежала, 3, 0.0026630685%
сбежала, 1, 8.876896E-4%
отбежала, 1, 8.876896E-4%
убежала, 1, 8.876896E-4%
выбежала, 2, 0.0017753792%
лежала, 12, 0.010652274%
разжала, 1, 8.876896E-4%
наезжала, 1, 8.876896E-4%
задребезжала, 1, 8.876896E-4%
визжала, 1, 8.876896E-4%
завизжала, 2, 0.0017753792%
провизжала, 1, 8.876896E-4%
продолжала, 6, 0.005326137%
провожала, 1, 8.876896E-4%
задрожала, 1, 8.876896E-4%
держала, 2, 0.0017753792%
сжала, 4, 0.0035507584%
зала, 11, 0.009764585%
приказала, 1, 8.876896E-4%
доказала, 1, 8.876896E-4%
показала, 2, 0.0017753792%
сказала, 51, 0.045272168%
рассказала, 2, 0.0017753792%
указала, 1, 8.876896E-4%
намазала, 1, 8.876896E-4%
резала, 1, 8.876896E-4%
перерезала, 2, 0.0017753792%
отрезала, 1, 8.876896E-4%
исчезала, 2, 0.0017753792%
пронизала, 1, 8.876896E-4%
вокзала, 2, 0.0017753792%
перевязала, 1, 8.876896E-4%
филиала, 8, 0.0071015167%
плакала, 2, 0.0017753792%
заплакала, 3, 0.0026630685%
выплакала, 1, 8.876896E-4%
привлекала, 1, 8.876896E-4%
проникала, 1, 8.876896E-4%
толкала, 1, 8.876896E-4%
сверкала, 1, 8.876896E-4%
зеркала, 10, 0.0088768955%
скала, 1, 8.876896E-4%
искала, 1, 8.876896E-4%
опускала, 1, 8.876896E-4%
стукала, 1, 8.876896E-4%
пачкала, 1, 8.876896E-4%
тыкала, 1, 8.876896E-4%
оседлала, 1, 8.876896E-4%
сделала, 12, 0.010652274%
желала, 1, 8.876896E-4%
пылала, 1, 8.876896E-4%
посылала, 1, 8.876896E-4%
гамала, 1, 8.876896E-4%
занимала, 1, 8.876896E-4%
поднимала, 1, 8.876896E-4%
поймала, 1, 8.876896E-4%
думала, 9, 0.007989206%
придумала, 1, 8.876896E-4%
подумала, 9, 0.007989206%
гнала, 1, 8.876896E-4%
сигнала, 1, 8.876896E-4%
обогнала, 4, 0.0035507584%
догнала, 2, 0.0017753792%
прогнала, 1, 8.876896E-4%
знала, 3, 0.0026630685%
узнала, 7, 0.0062138266%
разузнала, 1, 8.876896E-4%
вспоминала, 2, 0.0017753792%
начинала, 2, 0.0017753792%
простонала, 1, 8.876896E-4%
журнала, 3, 0.0026630685%
пала, 2, 0.0017753792%
напала, 1, 8.876896E-4%
вскипала, 1, 8.876896E-4%
припала, 2, 0.0017753792%
опала, 1, 8.876896E-4%
закопала, 1, 8.876896E-4%
выкопала, 1, 8.876896E-4%
попала, 4, 0.0035507584%
пропала, 11, 0.009764585%
потопала, 1, 8.876896E-4%
спала, 1, 8.876896E-4%
упала, 5, 0.0044384478%
выпала, 1, 8.876896E-4%
забрала, 1, 8.876896E-4%
прибрала, 1, 8.876896E-4%
разобрала, 1, 8.876896E-4%
выбрала, 1, 8.876896E-4%
играла, 2, 0.0017753792%
содрала, 1, 8.876896E-4%
пожрала, 2, 0.0017753792%
напирала, 1, 8.876896E-4%
натирала, 1, 8.876896E-4%
обтирала, 1, 8.876896E-4%
втирала, 1, 8.876896E-4%
растирала, 1, 8.876896E-4%
вытирала, 1, 8.876896E-4%
украла, 1, 8.876896E-4%
орала, 1, 8.876896E-4%
записала, 2, 0.0017753792%
написала, 1, 8.876896E-4%
плясала, 2, 0.0017753792%
заплясала, 1, 8.876896E-4%
опоясала, 1, 8.876896E-4%
хватала, 1, 8.876896E-4%
перепечатала, 1, 8.876896E-4%
выцветала, 1, 8.876896E-4%
летала, 1, 8.876896E-4%
перелетала, 1, 8.876896E-4%
взлетала, 1, 8.876896E-4%
пролепетала, 1, 8.876896E-4%
читала, 1, 8.876896E-4%
отсчитала, 1, 8.876896E-4%
заболтала, 1, 8.876896E-4%
работала, 2, 0.0017753792%
бормотала, 3, 0.0026630685%
хохотала, 1, 8.876896E-4%
захохотала, 3, 0.0026630685%
шептала, 10, 0.0088768955%
зашептала, 2, 0.0017753792%
нашептала, 1, 8.876896E-4%
пошептала, 1, 8.876896E-4%
прошептала, 4, 0.0035507584%
стала, 54, 0.047935233%
застала, 1, 8.876896E-4%
настала, 3, 0.0026630685%
встала, 2, 0.0017753792%
предстала, 1, 8.876896E-4%
перестала, 4, 0.0035507584%
достала, 1, 8.876896E-4%
устала, 1, 8.876896E-4%
